Src IP,Src Port,Dst IP,Dst Port,Timestamp,Flow Duration
172.31.64.115,63983,172.31.0.2,53,20/02/2018 11:32:45,1664
8.6.0.1,0,8.0.6.4,0,20/02/2018 11:32:53,112639590
172.31.64.115,61973,172.31.0.2,53,20/02/2018 11:33:05,430
172.31.64.115,55736,172.31.0.2,53,20/02/2018 11:33:05,78258
172.31.64.115,54376,172.31.0.2,53,20/02/2018 11:33:15,1129
172.31.64.115,62007,172.31.0.2,53,20/02/2018 11:33:15,2138
172.31.64.118,50665,169.254.169.254,80,20/02/2018 11:33:30,5450620
172.31.64.115,59466,172.31.0.2,53,20/02/2018 11:33:36,1281
172.31.64.118,50665,169.254.169.254,80,20/02/2018 11:33:36,54563739
172.31.64.118,50666,169.254.169.254,80,20/02/2018 11:33:42,756
172.31.64.118,50666,169.254.169.254,80,20/02/2018 11:33:42,101
172.31.64.115,57889,172.31.0.2,53,20/02/2018 11:33:44,1590
172.31.64.115,52726,172.31.0.2,53,20/02/2018 11:33:44,2131
172.31.64.115,58880,172.31.0.2,53,20/02/2018 11:33:44,465
172.31.64.115,49910,172.31.0.2,53,20/02/2018 11:33:44,279
172.31.64.115,52958,172.31.0.2,53,20/02/2018 11:33:44,1078
172.31.64.115,61287,172.31.0.2,53,20/02/2018 11:33:44,314
172.31.64.118,50667,169.254.169.254,80,20/02/2018 11:33:44,774
172.31.64.118,50667,169.254.169.254,80,20/02/2018 11:33:44,91
172.31.64.115,50260,172.31.0.2,53,20/02/2018 11:33:45,1982
172.31.64.115,50083,172.31.0.2,53,20/02/2018 11:33:45,302
172.31.64.115,60011,172.31.0.2,53,20/02/2018 11:33:45,1984
172.31.64.118,50668,169.254.169.254,80,20/02/2018 11:33:47,888
172.31.64.118,50668,169.254.169.254,80,20/02/2018 11:33:47,89
172.31.64.118,50669,169.254.169.254,80,20/02/2018 11:33:49,805
172.31.64.118,50669,169.254.169.254,80,20/02/2018 11:33:49,83
172.31.64.118,50670,169.254.169.254,80,20/02/2018 11:33:51,816
172.31.64.118,50670,169.254.169.254,80,20/02/2018 11:33:51,82
172.31.64.118,50671,169.254.169.254,80,20/02/2018 11:33:54,701
172.31.64.118,50671,169.254.169.254,80,20/02/2018 11:33:54,104
172.31.64.118,50672,169.254.169.254,80,20/02/2018 11:33:56,839
172.31.64.118,50672,169.254.169.254,80,20/02/2018 11:33:56,95
172.31.64.118,50673,169.254.169.254,80,20/02/2018 11:33:58,795
172.31.64.118,50673,169.254.169.254,80,20/02/2018 11:33:58,79
172.31.64.118,50674,169.254.169.254,80,20/02/2018 11:34:00,688
172.31.64.118,50674,169.254.169.254,80,20/02/2018 11:34:00,101
172.31.64.118,50675,169.254.169.254,80,20/02/2018 11:34:03,841
172.31.64.118,50675,169.254.169.254,80,20/02/2018 11:34:03,87
172.31.64.118,64085,172.31.0.2,53,20/02/2018 11:34:06,106134
172.31.64.118,62747,172.31.0.2,53,20/02/2018 11:34:06,1036
172.31.64.118,50698,178.255.83.1,80,20/02/2018 11:34:07,47798
172.31.64.118,50698,178.255.83.1,80,20/02/2018 11:34:07,181
172.31.64.118,52481,172.31.0.2,53,20/02/2018 11:34:08,12120
172.31.64.118,51723,172.31.0.2,53,20/02/2018 11:34:08,388
172.31.64.118,56090,172.31.0.2,53,20/02/2018 11:34:09,1154
172.31.64.118,62877,172.31.0.2,53,20/02/2018 11:34:09,12731
172.31.64.115,61129,172.31.0.2,53,20/02/2018 11:34:15,462
172.31.64.118,59757,172.31.0.2,53,20/02/2018 11:34:22,268
172.31.64.118,49225,172.31.0.2,53,20/02/2018 11:34:22,417
172.31.64.118,50826,169.254.169.254,80,20/02/2018 11:34:30,5344764
172.31.64.118,50826,169.254.169.254,80,20/02/2018 11:34:36,54669398
172.31.64.115,59084,172.31.0.2,53,20/02/2018 11:34:44,550
172.31.64.115,51621,172.31.0.2,53,20/02/2018 11:34:44,18516
172.31.64.115,60784,172.31.0.2,53,20/02/2018 11:34:44,392
172.31.64.115,56372,172.31.0.2,53,20/02/2018 11:34:45,280
172.31.64.115,57228,172.31.0.2,53,20/02/2018 11:34:45,67050
172.31.64.115,53449,172.31.0.2,53,20/02/2018 11:34:45,1341
172.31.64.115,63900,172.31.0.2,53,20/02/2018 11:34:45,1062
172.31.64.115,51670,172.31.0.2,53,20/02/2018 11:34:45,1559
172.31.64.115,49824,172.31.0.2,53,20/02/2018 11:35:00,460
172.31.64.115,57133,172.31.0.2,53,20/02/2018 11:35:00,4199
146.0.74.132,52566,172.31.64.115,3389,20/02/2018 11:35:01,1834325
172.31.64.115,61110,172.31.0.2,53,20/02/2018 11:35:15,273
172.31.64.115,54393,172.31.0.2,53,20/02/2018 11:35:15,61296
172.31.64.118,50827,169.254.169.254,80,20/02/2018 11:35:30,5427818
172.31.64.118,50827,169.254.169.254,80,20/02/2018 11:35:36,54586540
8.6.0.1,0,8.0.6.4,0,20/02/2018 11:35:41,112639664
172.31.64.115,54547,172.31.0.2,53,20/02/2018 11:35:44,80733
172.31.64.115,57032,172.31.0.2,53,20/02/2018 11:35:44,485
172.31.64.115,52044,172.31.0.2,53,20/02/2018 11:35:44,14820
172.31.64.115,64074,172.31.0.2,53,20/02/2018 11:35:44,1785
172.31.64.115,63316,172.31.0.2,53,20/02/2018 11:35:44,2176
172.31.64.115,51225,172.31.0.2,53,20/02/2018 11:35:44,494
172.31.64.115,58067,172.31.0.2,53,20/02/2018 11:35:44,290
172.31.64.115,50452,172.31.0.2,53,20/02/2018 11:35:45,87867
172.31.64.115,52911,172.31.0.2,53,20/02/2018 11:35:45,4221
172.31.64.115,49907,172.31.0.2,53,20/02/2018 11:35:45,15270
172.31.64.115,53436,172.31.0.2,53,20/02/2018 11:35:49,1278
172.31.64.115,55932,172.31.0.2,53,20/02/2018 11:36:00,1642
172.31.64.115,59289,172.31.0.2,53,20/02/2018 11:36:15,417
172.31.64.115,50524,172.31.0.2,53,20/02/2018 11:36:15,423
172.31.64.115,53786,172.31.0.2,53,20/02/2018 11:36:15,982
172.31.64.115,60712,172.31.0.2,53,20/02/2018 11:36:15,34278
172.31.64.115,61552,172.31.0.2,53,20/02/2018 11:36:15,27496
172.31.64.118,50828,169.254.169.254,80,20/02/2018 11:36:30,5108461
172.31.64.118,50828,169.254.169.254,80,20/02/2018 11:36:35,54905799
172.31.64.118,50829,169.254.169.254,80,20/02/2018 11:36:42,990
172.31.64.118,50829,169.254.169.254,80,20/02/2018 11:36:42,101
172.31.64.118,50830,169.254.169.254,80,20/02/2018 11:36:42,845
172.31.64.118,50830,169.254.169.254,80,20/02/2018 11:36:42,138
172.31.64.115,53791,172.31.0.2,53,20/02/2018 11:36:44,1218
172.31.64.115,56978,172.31.0.2,53,20/02/2018 11:36:44,1244
172.31.64.115,53558,172.31.0.2,53,20/02/2018 11:36:44,428
172.31.64.115,57926,172.31.0.2,53,20/02/2018 11:36:44,1940
172.31.64.115,51973,172.31.0.2,53,20/02/2018 11:36:44,408
172.31.64.115,53463,172.31.0.2,53,20/02/2018 11:36:44,44642
172.31.64.115,49232,172.31.0.2,53,20/02/2018 11:36:45,30796
172.31.64.115,65387,172.31.0.2,53,20/02/2018 11:36:45,2804
172.31.64.115,58194,172.31.0.2,53,20/02/2018 11:36:45,17663
172.31.64.115,60095,172.31.0.2,53,20/02/2018 11:36:47,326
172.31.64.115,59031,172.31.0.2,53,20/02/2018 11:37:01,76197
172.31.64.115,53405,172.31.0.2,53,20/02/2018 11:37:05,385
172.31.64.115,61576,172.31.0.2,53,20/02/2018 11:37:16,86360
172.31.64.115,55158,172.31.0.2,53,20/02/2018 11:37:16,442
172.31.64.115,59430,172.31.0.2,53,20/02/2018 11:37:19,3293
172.31.64.115,53210,172.31.0.2,53,20/02/2018 11:37:25,55684
172.31.64.118,50831,169.254.169.254,80,20/02/2018 11:37:30,5923974
146.0.74.132,53921,172.31.64.115,3389,20/02/2018 11:37:32,1636339
172.31.64.115,52316,172.31.0.2,53,20/02/2018 11:37:35,12663
172.31.64.118,50831,169.254.169.254,80,20/02/2018 11:37:36,54090328
172.31.64.115,62168,172.31.0.2,53,20/02/2018 11:37:44,32654
172.31.64.115,54971,172.31.0.2,53,20/02/2018 11:37:44,261
172.31.64.115,54124,172.31.0.2,53,20/02/2018 11:37:44,548
172.31.64.115,59909,172.31.0.2,53,20/02/2018 11:37:44,38725
172.31.64.115,62117,172.31.0.2,53,20/02/2018 11:37:44,31218
172.31.64.115,59683,172.31.0.2,53,20/02/2018 11:37:44,2725
172.31.64.115,50854,172.31.0.2,53,20/02/2018 11:37:44,2013
172.31.64.115,63842,172.31.0.2,53,20/02/2018 11:37:45,1936
172.31.64.115,63468,172.31.0.2,53,20/02/2018 11:37:45,2267
172.31.64.115,61321,172.31.0.2,53,20/02/2018 11:37:45,986
172.31.64.115,50514,172.31.0.2,53,20/02/2018 11:37:45,351
172.31.64.115,64858,172.31.0.2,53,20/02/2018 11:37:55,1152
172.31.64.115,60118,172.31.0.2,53,20/02/2018 11:37:55,453
172.31.64.115,63671,172.31.0.2,53,20/02/2018 11:38:00,11887
172.31.64.115,58178,172.31.0.2,53,20/02/2018 11:38:00,409
172.31.64.115,56408,172.31.0.2,53,20/02/2018 11:38:15,463
172.31.64.115,53762,172.31.0.2,53,20/02/2018 11:38:16,393
172.31.64.118,50832,169.254.169.254,80,20/02/2018 11:38:30,5757692
8.6.0.1,0,8.0.6.4,0,20/02/2018 11:38:30,112639684
172.31.64.118,50832,169.254.169.254,80,20/02/2018 11:38:36,54256657
172.31.64.115,57732,172.31.0.2,53,20/02/2018 11:38:44,541
172.31.64.115,61735,172.31.0.2,53,20/02/2018 11:38:44,75270
172.31.64.115,63330,172.31.0.2,53,20/02/2018 11:38:44,2352
172.31.64.115,64304,172.31.0.2,53,20/02/2018 11:38:44,3954
172.31.64.115,49885,172.31.0.2,53,20/02/2018 11:38:44,455
172.31.64.115,61314,172.31.0.2,53,20/02/2018 11:38:45,393
172.31.64.115,61838,172.31.0.2,53,20/02/2018 11:38:45,102131
172.31.64.115,57241,172.31.0.2,53,20/02/2018 11:38:45,133333
172.31.64.115,63354,172.31.0.2,53,20/02/2018 11:38:45,13136
172.31.64.115,61153,172.31.0.2,53,20/02/2018 11:38:45,1000
172.31.64.115,63429,172.31.0.2,53,20/02/2018 11:38:45,297
172.31.64.115,57288,172.31.0.2,53,20/02/2018 11:38:45,53000
172.31.64.115,57481,172.31.0.2,53,20/02/2018 11:38:45,1223
172.31.64.115,62478,172.31.0.2,53,20/02/2018 11:38:45,402
172.31.64.115,58804,172.31.0.2,53,20/02/2018 11:39:01,44948
172.31.64.115,62598,172.31.0.2,53,20/02/2018 11:39:06,1865
172.31.64.118,50834,169.254.169.254,80,20/02/2018 11:39:30,6719904
172.31.64.118,50835,169.254.169.254,80,20/02/2018 11:39:36,887
172.31.64.118,50835,169.254.169.254,80,20/02/2018 11:39:36,96
172.31.64.118,50836,169.254.169.254,80,20/02/2018 11:39:36,558
172.31.64.118,50836,169.254.169.254,80,20/02/2018 11:39:36,76
172.31.64.118,50837,169.254.169.254,80,20/02/2018 11:39:36,550
172.31.64.118,50837,169.254.169.254,80,20/02/2018 11:39:36,71
172.31.64.118,50834,169.254.169.254,80,20/02/2018 11:39:37,53294194
172.31.64.115,64135,172.31.0.2,53,20/02/2018 11:39:44,31766
172.31.64.115,54869,172.31.0.2,53,20/02/2018 11:39:44,1683
172.31.64.115,61008,172.31.0.2,53,20/02/2018 11:39:45,1051
172.31.64.115,59032,172.31.0.2,53,20/02/2018 11:39:46,279
172.31.64.115,62948,172.31.0.2,53,20/02/2018 11:39:46,32474
172.31.64.115,57176,172.31.0.2,53,20/02/2018 11:40:00,382
172.31.64.115,53511,172.31.0.2,53,20/02/2018 11:40:26,394
172.31.64.118,50838,169.254.169.254,80,20/02/2018 11:40:30,5113739
77.72.83.21,38169,172.31.64.115,3389,20/02/2018 11:40:31,2426023
172.31.64.118,50838,169.254.169.254,80,20/02/2018 11:40:35,54900541
172.31.64.115,63198,172.31.0.2,53,20/02/2018 11:40:44,3043
172.31.64.115,60240,172.31.0.2,53,20/02/2018 11:40:44,154620
172.31.64.115,56167,172.31.0.2,53,20/02/2018 11:40:45,1430
172.31.64.115,63088,172.31.0.2,53,20/02/2018 11:40:45,2562
172.31.64.115,51053,172.31.0.2,53,20/02/2018 11:40:45,440
172.31.64.115,59164,172.31.0.2,53,20/02/2018 11:40:45,273
172.31.64.115,58892,172.31.0.2,53,20/02/2018 11:40:45,13006
172.31.64.115,56917,172.31.0.2,53,20/02/2018 11:40:45,1457
172.31.64.115,61913,172.31.0.2,53,20/02/2018 11:40:45,1042
172.31.64.115,63443,172.31.0.2,53,20/02/2018 11:40:56,12040
172.31.64.115,55581,172.31.0.2,53,20/02/2018 11:41:15,63849
172.31.64.115,62623,172.31.0.2,53,20/02/2018 11:41:16,571
172.31.64.115,58307,172.31.0.2,53,20/02/2018 11:41:18,1233
8.6.0.1,0,8.0.6.4,0,20/02/2018 11:41:19,112639519
172.31.64.115,61482,172.31.0.2,53,20/02/2018 11:41:25,12730
172.31.64.118,50839,169.254.169.254,80,20/02/2018 11:41:30,5173276
172.31.64.118,50839,169.254.169.254,80,20/02/2018 11:41:36,54841078
172.31.64.118,50840,169.254.169.254,80,20/02/2018 11:41:42,998
172.31.64.118,50840,169.254.169.254,80,20/02/2018 11:41:42,91
172.31.64.118,50841,169.254.169.254,80,20/02/2018 11:41:42,820
172.31.64.118,50841,169.254.169.254,80,20/02/2018 11:41:42,89
172.31.64.115,54211,172.31.0.2,53,20/02/2018 11:41:44,817
172.31.64.115,58337,172.31.0.2,53,20/02/2018 11:41:44,274
172.31.64.115,55824,172.31.0.2,53,20/02/2018 11:41:44,4080
172.31.64.115,62911,172.31.0.2,53,20/02/2018 11:41:44,1295
172.31.64.115,58577,172.31.0.2,53,20/02/2018 11:41:44,268
172.31.64.115,57084,172.31.0.2,53,20/02/2018 11:41:44,36366
172.31.64.115,52790,172.31.0.2,53,20/02/2018 11:41:44,407
172.31.64.115,49605,172.31.0.2,53,20/02/2018 11:41:45,1263
172.31.64.115,54208,172.31.0.2,53,20/02/2018 11:41:45,292
172.31.64.115,64366,172.31.0.2,53,20/02/2018 11:41:45,516
172.31.64.115,65042,172.31.0.2,53,20/02/2018 11:41:45,24543
172.31.64.115,64342,172.31.0.2,53,20/02/2018 11:41:45,43035
172.31.64.115,60351,172.31.0.2,53,20/02/2018 11:41:45,387
172.31.64.115,52028,172.31.0.2,53,20/02/2018 11:41:45,559
172.31.64.115,65065,172.31.0.2,53,20/02/2018 11:41:45,889
172.31.64.115,51477,172.31.0.2,53,20/02/2018 11:41:45,1424
172.31.64.115,61638,172.31.0.2,53,20/02/2018 11:42:16,82144
172.31.64.115,55365,172.31.0.2,53,20/02/2018 11:42:16,427
172.31.64.115,59753,172.31.0.2,53,20/02/2018 11:42:17,1071
172.31.64.118,50842,169.254.169.254,80,20/02/2018 11:42:30,5875927
172.31.64.118,50842,169.254.169.254,80,20/02/2018 11:42:36,54138301
146.0.74.132,56592,172.31.64.115,3389,20/02/2018 11:42:39,1638374
172.31.64.115,61711,172.31.0.2,53,20/02/2018 11:42:44,475
172.31.64.115,62312,172.31.0.2,53,20/02/2018 11:42:44,374
172.31.64.115,63707,172.31.0.2,53,20/02/2018 11:42:44,87237
172.31.64.115,62178,172.31.0.2,53,20/02/2018 11:42:44,12844
172.31.64.115,63306,172.31.0.2,53,20/02/2018 11:42:44,83308
172.31.64.115,54667,172.31.0.2,53,20/02/2018 11:42:44,323
172.31.64.115,54671,172.31.0.2,53,20/02/2018 11:42:45,346
172.31.64.115,52334,172.31.0.2,53,20/02/2018 11:42:45,525
172.31.64.115,55822,172.31.0.2,53,20/02/2018 11:42:45,518
172.31.64.115,57565,172.31.0.2,53,20/02/2018 11:42:45,501
172.31.64.115,52848,172.31.0.2,53,20/02/2018 11:42:46,361
172.31.64.115,50870,172.31.0.2,53,20/02/2018 11:42:46,43615
172.31.64.115,49218,172.31.0.2,53,20/02/2018 11:42:46,1219
172.31.64.115,57168,172.31.0.2,53,20/02/2018 11:42:46,1200
172.31.64.115,62360,172.31.0.2,53,20/02/2018 11:42:56,341
172.31.64.118,60845,172.31.0.2,53,20/02/2018 11:43:07,457
172.31.64.115,55788,172.31.0.2,53,20/02/2018 11:43:15,340
172.31.64.115,62851,172.31.0.2,53,20/02/2018 11:43:16,361
172.31.64.115,57900,172.31.0.2,53,20/02/2018 11:43:27,1163
172.31.64.118,50861,169.254.169.254,80,20/02/2018 11:43:30,6245829
172.31.64.118,50861,169.254.169.254,80,20/02/2018 11:43:37,53768487
172.31.64.115,60110,172.31.0.2,53,20/02/2018 11:43:44,76854
172.31.64.115,52297,172.31.0.2,53,20/02/2018 11:43:44,185848
172.31.64.115,62565,172.31.0.2,53,20/02/2018 11:43:45,374
172.31.64.115,52522,172.31.0.2,53,20/02/2018 11:43:45,225
172.31.64.115,50856,172.31.0.2,53,20/02/2018 11:43:45,2314
172.31.64.115,59176,172.31.0.2,53,20/02/2018 11:43:45,384
172.31.64.115,64306,172.31.0.2,53,20/02/2018 11:43:45,325
172.31.64.115,55557,172.31.0.2,53,20/02/2018 11:43:45,1196
172.31.64.115,60999,172.31.0.2,53,20/02/2018 11:43:45,14728
172.31.64.115,61782,172.31.0.2,53,20/02/2018 11:43:45,444
172.31.64.115,64054,172.31.0.2,53,20/02/2018 11:43:49,293
8.6.0.1,0,8.0.6.4,0,20/02/2018 11:44:08,112639635
172.31.64.115,49811,172.31.0.2,53,20/02/2018 11:44:16,63986
172.31.64.118,50862,169.254.169.254,80,20/02/2018 11:44:30,6216677
172.31.64.118,50862,169.254.169.254,80,20/02/2018 11:44:37,53797530
172.31.64.115,58369,172.31.0.2,53,20/02/2018 11:44:44,44807
172.31.64.115,59674,172.31.0.2,53,20/02/2018 11:44:44,2235
172.31.64.115,63244,172.31.0.2,53,20/02/2018 11:44:44,25152
172.31.64.115,54080,172.31.0.2,53,20/02/2018 11:44:44,109378
172.31.64.115,60997,172.31.0.2,53,20/02/2018 11:44:44,762
172.31.64.115,55451,172.31.0.2,53,20/02/2018 11:44:44,1885
172.31.64.115,64799,172.31.0.2,53,20/02/2018 11:44:44,52378
172.31.64.115,52778,172.31.0.2,53,20/02/2018 11:44:44,106985
172.31.64.115,62589,172.31.0.2,53,20/02/2018 11:44:45,1207
172.31.64.115,55011,172.31.0.2,53,20/02/2018 11:44:45,1886
172.31.64.115,58200,172.31.0.2,53,20/02/2018 11:44:45,1209
172.31.64.115,52489,172.31.0.2,53,20/02/2018 11:44:45,1597
172.31.64.115,60648,172.31.0.2,53,20/02/2018 11:45:11,12726
172.31.64.115,57212,172.31.0.2,53,20/02/2018 11:45:11,425
172.31.64.115,59216,172.31.0.2,53,20/02/2018 11:45:11,60459
172.31.64.115,62743,172.31.0.2,53,20/02/2018 11:45:11,22866
172.31.64.115,55290,172.31.0.2,53,20/02/2018 11:45:11,12851
172.31.64.115,62058,172.31.0.2,53,20/02/2018 11:45:12,558
172.31.64.115,65101,172.31.0.2,53,20/02/2018 11:45:12,17772
172.31.64.115,65508,172.31.0.2,53,20/02/2018 11:45:12,580
172.31.64.115,65389,172.31.0.2,53,20/02/2018 11:45:12,400
172.31.64.115,59996,172.31.0.2,53,20/02/2018 11:45:12,369
172.31.64.115,52909,172.31.0.2,53,20/02/2018 11:45:12,63380
172.31.64.115,57248,172.31.0.2,53,20/02/2018 11:45:13,81865
172.31.64.115,49571,172.31.0.2,53,20/02/2018 11:45:13,430
172.31.64.115,65314,172.31.0.2,53,20/02/2018 11:45:13,11340
172.31.64.115,61205,172.31.0.2,53,20/02/2018 11:45:13,353
172.31.64.115,64255,172.31.0.2,53,20/02/2018 11:45:13,24566
172.31.64.115,61543,172.31.0.2,53,20/02/2018 11:45:13,1255
172.31.64.115,55883,172.31.0.2,53,20/02/2018 11:45:13,534
172.31.64.115,63186,172.31.0.2,53,20/02/2018 11:45:13,1995
172.31.64.115,53052,172.31.0.2,53,20/02/2018 11:45:13,432
172.31.64.115,50308,172.31.0.2,53,20/02/2018 11:45:13,19988
172.31.64.115,64741,172.31.0.2,53,20/02/2018 11:45:13,31783
172.31.64.115,55083,172.31.0.2,53,20/02/2018 11:45:14,80781
172.31.64.115,63636,172.31.0.2,53,20/02/2018 11:45:14,392
172.31.64.115,62482,172.31.0.2,53,20/02/2018 11:45:14,416
172.31.64.115,55571,172.31.0.2,53,20/02/2018 11:45:14,448
172.31.64.115,55035,172.31.0.2,53,20/02/2018 11:45:14,400
172.31.64.115,56805,172.31.0.2,53,20/02/2018 11:45:14,342
172.31.64.115,57757,172.31.0.2,53,20/02/2018 11:45:14,31574
172.31.64.115,60676,172.31.0.2,53,20/02/2018 11:45:14,60151
172.31.64.115,59538,172.31.0.2,53,20/02/2018 11:45:14,541
172.31.64.115,53725,172.31.0.2,53,20/02/2018 11:45:15,1076
172.31.64.115,61252,172.31.0.2,53,20/02/2018 11:45:15,2270
172.31.64.115,52223,172.31.0.2,53,20/02/2018 11:45:15,1077
172.31.64.115,62118,172.31.0.2,53,20/02/2018 11:45:17,458
172.31.64.115,60526,172.31.0.2,53,20/02/2018 11:45:17,411
172.31.64.115,49188,172.31.0.2,53,20/02/2018 11:45:17,269946
172.31.64.115,60338,172.31.0.2,53,20/02/2018 11:45:17,442
172.31.64.115,49382,172.31.0.2,53,20/02/2018 11:45:17,14321
172.31.64.115,63029,172.31.0.2,53,20/02/2018 11:45:17,964
172.31.64.115,58914,172.31.0.2,53,20/02/2018 11:45:18,536
172.31.64.115,58675,172.31.0.2,53,20/02/2018 11:45:18,351
172.31.64.115,64065,172.31.0.2,53,20/02/2018 11:45:18,18104
172.31.64.115,55848,172.31.0.2,53,20/02/2018 11:45:19,323
172.31.64.115,57337,172.31.0.2,53,20/02/2018 11:45:19,1247
172.31.64.115,63611,172.31.0.2,53,20/02/2018 11:45:21,305
172.31.64.115,52521,172.31.0.2,53,20/02/2018 11:45:23,1331
172.31.64.118,50864,169.254.169.254,80,20/02/2018 11:45:30,6105762
172.31.64.118,50864,169.254.169.254,80,20/02/2018 11:45:37,53908491
172.31.64.115,54076,172.31.0.2,53,20/02/2018 11:45:48,1018
172.31.64.115,52827,172.31.0.2,53,20/02/2018 11:46:13,1695
172.31.64.115,58357,172.31.0.2,53,20/02/2018 11:46:14,1740
172.31.64.115,54464,172.31.0.2,53,20/02/2018 11:46:14,425
172.31.64.115,58875,172.31.0.2,53,20/02/2018 11:46:14,1245
172.31.64.115,63003,172.31.0.2,53,20/02/2018 11:46:14,465
172.31.64.115,61145,172.31.0.2,53,20/02/2018 11:46:14,31465
172.31.64.115,52575,172.31.0.2,53,20/02/2018 11:46:14,37941
172.31.64.115,58142,172.31.0.2,53,20/02/2018 11:46:14,37474
172.31.64.115,65486,172.31.0.2,53,20/02/2018 11:46:23,1500
172.31.64.115,62214,172.31.0.2,53,20/02/2018 11:46:30,1317
172.31.64.118,50865,169.254.169.254,80,20/02/2018 11:46:30,5528495
172.31.64.118,50865,169.254.169.254,80,20/02/2018 11:46:36,54485887
172.31.64.118,50866,169.254.169.254,80,20/02/2018 11:46:42,975
172.31.64.118,50866,169.254.169.254,80,20/02/2018 11:46:42,82
172.31.64.118,50867,169.254.169.254,80,20/02/2018 11:46:42,876
172.31.64.118,50867,169.254.169.254,80,20/02/2018 11:46:42,93
172.31.64.115,58754,172.31.0.2,53,20/02/2018 11:46:44,1086
172.31.64.115,57973,172.31.0.2,53,20/02/2018 11:46:44,12499
172.31.64.115,55957,172.31.0.2,53,20/02/2018 11:46:44,31305
172.31.64.115,60780,172.31.0.2,53,20/02/2018 11:46:44,340
172.31.64.115,64560,172.31.0.2,53,20/02/2018 11:46:44,62960
8.6.0.1,0,8.0.6.4,0,20/02/2018 11:46:57,112639664
172.31.64.115,53930,172.31.0.2,53,20/02/2018 11:47:13,41658
172.31.64.115,51358,172.31.0.2,53,20/02/2018 11:47:13,63416
172.31.64.115,49884,172.31.0.2,53,20/02/2018 11:47:14,49452
172.31.64.115,60286,172.31.0.2,53,20/02/2018 11:47:14,1102
172.31.64.115,55061,172.31.0.2,53,20/02/2018 11:47:14,333
172.31.64.115,50022,172.31.0.2,53,20/02/2018 11:47:14,2299
172.31.64.118,50868,169.254.169.254,80,20/02/2018 11:47:30,5945908
172.31.64.118,50868,169.254.169.254,80,20/02/2018 11:47:36,54068410
172.31.64.118,50870,169.254.169.254,80,20/02/2018 11:48:30,6596084
172.31.64.118,50870,169.254.169.254,80,20/02/2018 11:48:37,53418163
172.31.64.118,50871,169.254.169.254,80,20/02/2018 11:49:05,987
172.31.64.118,50871,169.254.169.254,80,20/02/2018 11:49:05,93
172.31.64.118,50872,169.254.169.254,80,20/02/2018 11:49:07,952
172.31.64.118,50872,169.254.169.254,80,20/02/2018 11:49:07,99
172.31.64.118,50873,169.254.169.254,80,20/02/2018 11:49:10,813
172.31.64.118,50873,169.254.169.254,80,20/02/2018 11:49:10,82
172.31.64.118,50874,169.254.169.254,80,20/02/2018 11:49:12,862
172.31.64.118,50874,169.254.169.254,80,20/02/2018 11:49:12,100
172.31.64.118,50875,169.254.169.254,80,20/02/2018 11:49:12,633
172.31.64.118,50875,169.254.169.254,80,20/02/2018 11:49:12,84
172.31.64.118,50876,169.254.169.254,80,20/02/2018 11:49:12,606
172.31.64.118,50876,169.254.169.254,80,20/02/2018 11:49:12,73
172.31.64.118,50877,169.254.169.254,80,20/02/2018 11:49:12,764
172.31.64.118,50877,169.254.169.254,80,20/02/2018 11:49:12,88
172.31.64.118,50878,169.254.169.254,80,20/02/2018 11:49:14,762
172.31.64.118,50878,169.254.169.254,80,20/02/2018 11:49:14,108
172.31.64.118,50879,169.254.169.254,80,20/02/2018 11:49:16,732
172.31.64.118,50879,169.254.169.254,80,20/02/2018 11:49:16,91
172.31.64.118,50880,169.254.169.254,80,20/02/2018 11:49:18,859
172.31.64.118,50880,169.254.169.254,80,20/02/2018 11:49:18,95
172.31.64.118,50881,169.254.169.254,80,20/02/2018 11:49:20,731
172.31.64.118,50881,169.254.169.254,80,20/02/2018 11:49:20,84
172.31.64.118,50882,169.254.169.254,80,20/02/2018 11:49:23,824
172.31.64.118,50882,169.254.169.254,80,20/02/2018 11:49:23,86
172.31.64.118,50883,169.254.169.254,80,20/02/2018 11:49:25,814
172.31.64.118,50883,169.254.169.254,80,20/02/2018 11:49:25,79
172.31.64.118,50884,169.254.169.254,80,20/02/2018 11:49:30,6244091
172.31.64.118,50884,169.254.169.254,80,20/02/2018 11:49:37,53770130
8.6.0.1,0,8.0.6.4,0,20/02/2018 11:49:46,112639532
172.31.64.118,50885,169.254.169.254,80,20/02/2018 11:50:30,5916754
172.31.64.118,50885,169.254.169.254,80,20/02/2018 11:50:36,54097427
172.31.64.115,52509,172.31.0.2,53,20/02/2018 11:50:44,6600
172.31.64.118,50886,169.254.169.254,80,20/02/2018 11:51:31,6186328
172.31.64.118,50886,169.254.169.254,80,20/02/2018 11:51:37,53830382
172.31.64.118,50887,169.254.169.254,80,20/02/2018 11:51:42,821
172.31.64.118,50887,169.254.169.254,80,20/02/2018 11:51:42,87
172.31.64.118,50888,169.254.169.254,80,20/02/2018 11:51:42,776
172.31.64.118,50888,169.254.169.254,80,20/02/2018 11:51:42,84
172.31.64.118,50909,178.255.83.1,80,20/02/2018 11:52:09,293746
172.31.64.118,50909,178.255.83.1,80,20/02/2018 11:52:09,175
172.31.64.118,59963,172.31.0.2,53,20/02/2018 11:52:09,1398
172.31.64.118,58802,172.31.0.2,53,20/02/2018 11:52:12,20028
172.31.64.118,50985,178.255.83.1,80,20/02/2018 11:52:14,67546
